128	0	1	0	0	0.240254
128	0	2	0	0	0.227523
128	0	3	0	0	0.243241
128	0	4	0	0	0.228097
128	0	5	0	0	0.22586
128	0	6	0	0	0.246758
128	0	7	0	0	0.229831
128	0	8	0	0	0.22344
128	0	9	0	0	0.251363
128	0	10	0	0	0.217818
128	0.05	1	0	0	0.236735
128	0.05	2	0	0	0.249757
128	0.05	3	0	0	0.237995
128	0.05	4	0	0	0.23291
128	0.05	5	0	0	0.24429
128	0.05	6	0	0	0.229031
128	0.05	7	0	0	0.234941
128	0.05	8	0	0	0.234814
128	0.05	9	0	0	0.248471
128	0.05	10	0	0	0.240629
128	0.1	1	0	0	0.246852
128	0.1	2	0	0	0.221131
128	0.1	3	0	0	0.234941
128	0.1	4	0	0	0.223379
128	0.1	5	0	0	0.231835
128	0.1	6	0	0	0.24853
128	0.1	7	0	0	0.236153
128	0.1	8	0	0	0.246234
128	0.1	9	0	0	0.25218
128	0.1	10	0	0	0.218629
128	0.15	1	0	0	0.248698
128	0.15	2	0	0	0.230118
128	0.15	3	0	0	0.233679
128	0.15	4	0	0	0.249272
128	0.15	5	0	0	0.234766
128	0.15	6	0	0	0.218886
128	0.15	7	0	0	0.230949
128	0.15	8	0	0	0.25307
128	0.15	9	0	0	0.226294
128	0.15	10	0	0	0.232664
128	0.2	1	0	0	0.229074
128	0.2	2	0	0	0.236349
128	0.2	3	0	0	0.25179
128	0.2	4	0	0	0.233736
128	0.2	5	0	0	0.234203
128	0.2	6	0	0	0.237781
128	0.2	7	0	0	0.239746
128	0.2	8	0	0	0.258648
128	0.2	9	0	0	0.232551
128	0.2	10	0	0	0.235723
128	0.25	1	0	0	0.254541
128	0.25	2	0	0	0.258961
128	0.25	3	0	0	0.24664
128	0.25	4	0	0	0.2443
128	0.25	5	0	0	0.255625
128	0.25	6	0	0	0.250143
128	0.25	7	0	0	0.251487
128	0.25	8	0	0	0.252872
128	0.25	9	0	0	0.252062
128	0.25	10	0	0	0.231178
128	0.3	1	0	0	0.264175
128	0.3	2	0	0	0.224258
128	0.3	3	0	0	0.250031
128	0.3	4	0	0	0.250181
128	0.3	5	0	0	0.23783
128	0.3	6	0	0	0.247618
128	0.3	7	0	0	0.238301
128	0.3	8	0	0	0.220677
128	0.3	9	0	0	0.250609
128	0.3	10	0	0	0.247193
128	0.35	1	0	0	0.239339
128	0.35	2	0	0	0.22085
128	0.35	3	0	0	0.248922
128	0.35	4	0	0	0.231486
128	0.35	5	0	0	0.216245
128	0.35	6	0	0	0.235264
128	0.35	7	0	0	0.215101
128	0.35	8	0	0	0.246106
128	0.35	9	0	0	0.215652
128	0.35	10	0	0	0.243939
128	0.4	1	0	0	0.216459
128	0.4	2	0	0	0.236321
128	0.4	3	0	0	0.238442
128	0.4	4	0	0	0.254558
128	0.4	5	0	0	0.240611
128	0.4	6	0	0	0.250825
128	0.4	7	0	0	0.276367
128	0.4	8	0	0	0.234602
128	0.4	9	0	0	0.252444
128	0.4	10	0	0	0.213952
128	0.45	1	0	0	0.237019
128	0.45	2	0	0	0.234238
128	0.45	3	0	0	0.236282
128	0.45	4	0	0	0.216252
128	0.45	5	0	0	0.237183
128	0.45	6	0	0	0.249367
128	0.45	7	0	0	0.269015
128	0.45	8	0	0	0.238229
128	0.45	9	0	0	0.254739
128	0.45	10	0	0	0.240176
128	0.5	1	0	0	0.252221
128	0.5	2	0	0	0.281843
128	0.5	3	0	0	0.249457
128	0.5	4	0	0	0.236303
128	0.5	5	0	0	0.240647
128	0.5	6	0	0	0.232774
128	0.5	7	0	0	0.220836
128	0.5	8	0	0	0.233429
128	0.5	9	0	0	0.236272
128	0.5	10	0	0	0.251147
128	0.55	1	0	0	0.243656
128	0.55	2	0	0	0.240344
128	0.55	3	0	0	0.239818
128	0.55	4	0	0	0.254542
128	0.55	5	0	0	0.241356
128	0.55	6	0	0	0.225154
128	0.55	7	0	0	0.290568
128	0.55	8	0	0	0.257732
128	0.55	9	0	0	0.221039
128	0.55	10	0	0	0.239374
128	0.555	1	0	0	0.254023
128	0.555	2	0	0	0.230221
128	0.555	3	0	0	0.241368
128	0.555	4	0	0	0.241603
128	0.555	5	0	0	0.241989
128	0.555	6	0	0	0.241381
128	0.555	7	0	0	0.263555
128	0.555	8	0	0	0.223674
128	0.555	9	0	0	0.391593
128	0.555	10	0	0	0.267849
128	0.56	1	0	0	0.252382
128	0.56	2	0	0	0.256702
128	0.56	3	0	0	0.259981
128	0.56	4	0	0	0.25413
128	0.56	5	0	0	0.224462
128	0.56	6	0	0	0.246261
128	0.56	7	0	0	0.262361
128	0.56	8	0	0	0.239475
128	0.56	9	0	0	0.256711
128	0.56	10	0	0	0.244594
128	0.565	1	0	0	0.274463
128	0.565	2	0	0	0.260275
128	0.565	3	0	0	0.239067
128	0.565	4	0	0	0.259318
128	0.565	5	0	0	0.328068
128	0.565	6	0	0	0.468992
128	0.565	7	0	0	0.253165
128	0.565	8	0	0	0.243462
128	0.565	9	0	0	0.239965
128	0.565	10	0	0	0.25696
128	0.57	1	0	0	0.24613
128	0.57	2	0	0	0.24274
128	0.57	3	1	2188	0.2617
128	0.57	4	0	0	0.258795
128	0.57	5	0	0	0.294646
128	0.57	6	0	0	0.452485
128	0.57	7	0	0	0.26872
128	0.57	8	0	0	0.244809
128	0.57	9	0	0	0.240859
128	0.57	10	0	0	0.241506
128	0.575	1	0	0	0.23257
128	0.575	2	0	0	0.227301
128	0.575	3	1	2435	0.264222
128	0.575	4	0	0	0.263653
128	0.575	5	0	0	0.262718
128	0.575	6	0	0	0.261797
128	0.575	7	0	0	0.292685
128	0.575	8	0	0	0.241968
128	0.575	9	0	0	0.259191
128	0.575	10	0	0	0.242929
128	0.58	1	0	0	0.26521
