256	0	1	0	0	1.70467
256	0	2	0	0	1.69716
256	0	3	0	0	1.62917
256	0	4	0	0	1.60395
256	0	5	0	0	1.71264
256	0	6	0	0	1.6389
256	0	7	0	0	1.63139
256	0	8	0	0	1.63194
256	0	9	0	0	1.61913
256	0	10	0	0	1.61215
256	0.05	1	0	0	1.61501
256	0.05	2	0	0	1.61229
256	0.05	3	0	0	1.62759
256	0.05	4	0	0	1.61625
256	0.05	5	0	0	1.60028
256	0.05	6	0	0	1.58251
256	0.05	7	0	0	1.62742
256	0.05	8	0	0	1.60114
256	0.05	9	0	0	1.60951
256	0.05	10	0	0	1.63946
256	0.1	1	0	0	1.61811
256	0.1	2	0	0	1.66171
256	0.1	3	0	0	1.61874
256	0.1	4	0	0	1.62331
256	0.1	5	0	0	1.63916
256	0.1	6	0	0	1.77548
256	0.1	7	0	0	1.67841
256	0.1	8	0	0	1.69902
256	0.1	9	0	0	1.6019
256	0.1	10	0	0	2.02818
256	0.15	1	0	0	1.64906
256	0.15	2	0	0	1.62054
256	0.15	3	0	0	1.58692
256	0.15	4	0	0	1.61276
256	0.15	5	0	0	1.71336
256	0.15	6	0	0	1.63955
256	0.15	7	0	0	1.6256
256	0.15	8	0	0	1.64649
256	0.15	9	0	0	1.68161
256	0.15	10	0	0	1.6517
256	0.2	1	0	0	1.6794
256	0.2	2	0	0	1.72358
256	0.2	3	0	0	1.66875
256	0.2	4	0	0	1.67689
256	0.2	5	0	0	1.71468
256	0.2	6	0	0	1.69276
256	0.2	7	0	0	1.77625
256	0.2	8	0	0	1.73757
256	0.2	9	0	0	2.03707
256	0.2	10	0	0	1.98762
256	0.25	1	0	0	1.89073
256	0.25	2	0	0	1.79452
256	0.25	3	0	0	1.88651
256	0.25	4	0	0	1.96674
256	0.25	5	0	0	1.86552
256	0.25	6	0	0	1.95141
256	0.25	7	0	0	1.77755
256	0.25	8	0	0	1.76575
256	0.25	9	0	0	1.80482
256	0.25	10	0	0	1.86487
256	0.3	1	0	0	1.77867
256	0.3	2	0	0	1.79177
256	0.3	3	0	0	1.75274
256	0.3	4	0	0	1.74788
256	0.3	5	0	0	1.73726
256	0.3	6	0	0	1.70111
256	0.3	7	0	0	1.71906
256	0.3	8	0	0	1.73503
256	0.3	9	0	0	1.74493
256	0.3	10	0	0	1.80299
256	0.35	1	0	0	1.71859
256	0.35	2	0	0	1.72297
256	0.35	3	0	0	1.72822
256	0.35	4	0	0	1.74114
256	0.35	5	0	0	1.70197
256	0.35	6	0	0	1.768
256	0.35	7	0	0	1.72983
256	0.35	8	0	0	1.72207
256	0.35	9	0	0	1.74136
256	0.35	10	0	0	1.74054
256	0.4	1	0	0	1.73825
256	0.4	2	0	0	1.72878
256	0.4	3	0	0	1.74056
256	0.4	4	0	0	1.70747
256	0.4	5	0	0	1.74411
256	0.4	6	0	0	1.74529
256	0.4	7	0	0	1.72694
256	0.4	8	0	0	1.73662
256	0.4	9	0	0	1.75726
256	0.4	10	0	0	1.75645
256	0.45	1	0	0	1.75046
256	0.45	2	0	0	1.72767
256	0.45	3	0	0	1.71769
256	0.45	4	0	0	1.7355
256	0.45	5	0	0	1.72105
256	0.45	6	0	0	1.75668
256	0.45	7	0	0	1.73838
256	0.45	8	0	0	1.75489
256	0.45	9	0	0	1.7261
256	0.45	10	0	0	1.74957
256	0.5	1	0	0	1.72543
256	0.5	2	0	0	1.79072
256	0.5	3	0	0	1.74305
256	0.5	4	0	0	1.73791
256	0.5	5	0	0	1.7232
256	0.5	6	0	0	1.74506
256	0.5	7	0	0	1.74672
256	0.5	8	0	0	1.7084
256	0.5	9	0	0	1.70177
256	0.5	10	0	0	1.73257
256	0.55	1	0	0	1.76093
256	0.55	2	0	0	1.76781
256	0.55	3	0	0	1.74523
256	0.55	4	0	0	1.71647
256	0.55	5	0	0	1.72202
256	0.55	6	0	0	1.74952
256	0.55	7	0	0	1.7393
256	0.55	8	0	0	1.73075
256	0.55	9	0	0	1.77825
256	0.55	10	0	0	1.75499
256	0.555	1	0	0	1.7656
256	0.555	2	0	0	1.77055
256	0.555	3	0	0	1.73935
256	0.555	4	0	0	1.75921
256	0.555	5	0	0	1.72215
256	0.555	6	0	0	1.71462
256	0.555	7	0	0	1.72473
256	0.555	8	0	0	1.88392
256	0.555	9	0	0	1.98244
