512	0	1	0	0	13.3694
512	0	2	0	0	13.3937
512	0	3	0	0	13.2114
512	0	4	0	0	13.272
512	0	5	0	0	13.7205
512	0	6	0	0	13.6845
512	0	7	0	0	14.9536
512	0	8	0	0	13.7817
512	0	9	0	0	13.4988
512	0	10	0	0	13.2254
512	0.05	1	0	0	13.4994
512	0.05	2	0	0	13.4618
512	0.05	3	0	0	14.6833
512	0.05	4	0	0	13.7907
512	0.05	5	0	0	13.3264
512	0.05	6	0	0	13.7263
512	0.05	7	0	0	13.2526
512	0.05	8	0	0	13.1661
512	0.05	9	0	0	13.0846
512	0.05	10	0	0	13.9064
512	0.1	1	0	0	13.3698
512	0.1	2	0	0	13.4542
512	0.1	3	0	0	13.6711
512	0.1	4	0	0	13.7945
512	0.1	5	0	0	13.2964
512	0.1	6	0	0	13.481
512	0.1	7	0	0	12.8289
512	0.1	8	0	0	12.8457
512	0.1	9	0	0	12.742
512	0.1	10	0	0	13.0513
512	0.15	1	0	0	15.5693
512	0.15	2	0	0	14.196
512	0.15	3	0	0	15.0963
512	0.15	4	0	0	14.5675
512	0.15	5	0	0	13.8855
512	0.15	6	0	0	15.7346
512	0.15	7	0	0	15.5262
512	0.15	8	0	0	14.1744
512	0.15	9	0	0	15.6699
512	0.15	10	0	0	14.9995
512	0.2	1	0	0	15.2216
512	0.2	2	0	0	14.9157
512	0.2	3	0	0	14.0897
512	0.2	4	0	0	14.4296
512	0.2	5	0	0	14.8987
512	0.2	6	0	0	14.1976
512	0.2	7	0	0	14.1494
512	0.2	8	0	0	14.7242
512	0.2	9	0	0	14.6569
512	0.2	10	0	0	14.6508
512	0.25	1	0	0	15.6971
512	0.25	2	0	0	14.6388
512	0.25	3	0	0	15.827
512	0.25	4	0	0	15.8465
512	0.25	5	0	0	14.6876
512	0.25	6	0	0	15.2412
512	0.25	7	0	0	14.691
512	0.25	8	0	0	14.6101
512	0.25	9	0	0	15.214
512	0.25	10	0	0	15.0393
512	0.3	1	0	0	15.0221
512	0.3	2	0	0	14.9881
512	0.3	3	0	0	15.045
512	0.3	4	0	0	15.2131
512	0.3	5	0	0	14.8893
512	0.3	6	0	0	14.7102
512	0.3	7	0	0	14.7473
512	0.3	8	0	0	14.8742
512	0.3	9	0	0	14.2878
512	0.3	10	0	0	14.4144
512	0.35	1	0	0	14.4612
