0	0	0.000638394
0	0	0.000639947
0	0	0.000628803
0	0	0.000645699
0	0	0.00061789
0	0	0.000635024
0	0	0.000608545
0	0	0.000617171
0	0	0.000611925
0	0	0.000669665
0	0	0.00061574
0	0	0.00061736
0	0	0.000598362
0	0	0.000606011
0	0	0.000628722
0	0	0.000612646
0	0	0.000607418
0	0	0.000607754
0	0	0.000612007
0	0	0.000613825
0	0	0.000628143
0	0	0.000668691
0	0	0.000641979
0	0	0.000654849
0	0	0.000608554
0	0	0.000614667
0	0	0.000603944
0	0	0.000684975
0	0	0.000625641
0	0	0.000631865
0	0	0.000616994
0	0	0.000647697
0	0	0.000594484
0	0	0.000611765
0	0	0.000601916
0	0	0.000661936
0	0	0.000634929
0	0	0.000606385
0	0	0.000606925
0	0	0.000613955
0	0	0.000628612
0	0	0.000625619
0	0	0.000654119
0	0	0.000654092
0	0	0.0006326
0	0	0.000612179
0	0	0.000641472
0	0	0.000610402
0	0	0.000637528
0	0	0.000703795
0	0	0.000632329
0	0	0.000625523
0	0	0.000608041
0	0	0.000645641
0	0	0.000639874
0	0	0.000630024
0	0	0.000607885
0	0	0.000624496
0	0	0.000635396
0	0	0.000623184
0	0	0.000615423
0	0	0.000613124
0	0	0.000606186
0	0	0.000612172
0	0	0.000636087
0	0	0.000650314
0	0	0.000645427
0	0	0.000636609
0	0	0.000618419
0	0	0.000662203
0	0	0.000612103
0	0	0.000644767
0	0	0.000601095
0	0	0.000622102
0	0	0.000629734
0	0	0.000675363
0	0	0.000607415
0	0	0.000629127
0	0	0.000649693
0	0	0.000671027
0	0	0.000603234
0	0	0.000631415
0	0	0.000641392
0	0	0.000629889
0	0	0.000617798
0	0	0.000642104
0	0	0.000651347
0	0	0.000656878
0	0	0.000648615
0	0	0.000642746
0	0	0.0006477
0	0	0.000682467
0	0	0.000685089
0	0	0.000614342
0	0	0.000649376
0	0	0.000624854
0	0	0.000624978
0	0	0.000630026
0	0	0.00062703
0	0	0.00064585
0	0	0.000641088
0	0	0.00065566
0	0	0.000646614
0	0	0.000654813
0	0	0.000640228
0	0	0.000625238
0	0	0.000622257
0	0	0.000646677
0	0	0.000657378
0	0	0.000641284
0	0	0.00071315
0	0	0.000731328
0	0	0.000740442
0	0	0.000714568
0	0	0.000699222
0	0	0.000735065
0	0	0.000755014
0	0	0.000696822
0	0	0.000734942
0	0	0.000714634
0	0	0.000754766
0	0	0.000705114
0	0	0.000714078
0	0	0.000710549
0	0	0.000770454
0	0	0.000753439
0	0	0.000791963
0	0	0.000696822
0	0	0.000745737
0	0	0.000704926
0	0	0.000784979
0	0	0.000698665
1	2188	0.00105561
0	0	0.000744292
0	0	0.000760779
0	0	0.000757549
0	0	0.000973408
0	0	0.000840108
0	0	0.000805821
0	0	0.000750842
0	0	0.000840509
0	0	0.000779066
1	2667	0.0012571
0	0	0.000781393
0	0	0.000795193
0	0	0.000795329
0	0	0.000934852
0	0	0.000821142
0	0	0.000845385
0	0	0.000739219
0	0	0.000863053
0	0	0.000787141
1	3048	0.00136135
1	2715	0.00124982
0	0	0.000850636
0	0	0.000884774
1	6042	0.00178045
0	0	0.000944672
1	5734	0.00178969
0	0	0.000769667
1	3652	0.00213419
0	0	0.000999056
1	6686	0.00192328
1	3348	0.00143458
1	7050	0.00200768
1	3731	0.00141218
1	6571	0.00192592
1	6636	0.00195001
1	6041	0.00181505
0	0	0.000784612
1	7740	0.00220584
1	7844	0.00212036
1	6986	0.00195153
1	8464	0.00229544
1	7724	0.0022057
1	7417	0.00217839
1	6858	0.00198702
1	7274	0.0020587
1	7787	0.00216474
1	8469	0.00227958
1	8088	0.00222662
1	8129	0.00223141
1	8040	0.00217292
1	8781	0.00234077
1	8416	0.00226097
1	8606	0.00225403
1	8199	0.00225591
1	7684	0.00216383
1	8397	0.00227794
1	8822	0.00236565
1	8644	0.00231053
1	8791	0.00230458
1	8721	0.00236825
1	9088	0.0024922
1	9212	0.00252849
1	9098	0.00253125
1	8607	0.00236265
1	9222	0.00247306
1	9047	0.00239482
1	9232	0.00246886
1	9550	0.00247917
1	9188	0.00243368
1	9525	0.00256217
1	9510	0.00250201
1	9645	0.00255495
1	9617	0.00251587
1	9057	0.00240251
1	9698	0.00252676
1	9374	0.00253152
1	9474	0.00255876
1	9855	0.0025977
1	9984	0.0025968
1	9909	0.0025586
1	9848	0.00267475
1	10098	0.00270281
1	9907	0.00268196
1	9800	0.00262906
1	10088	0.00258998
1	9695	0.00260906
1	9896	0.00260321
1	11223	0.00292419
1	11299	0.00294961
1	11214	0.0029412
1	11226	0.00296432
1	11207	0.00294792
1	11229	0.00291563
1	11084	0.00287313
1	11227	0.00288933
1	11224	0.0028608
1	11183	0.00291105
1	12267	0.0031296
1	12226	0.00313527
1	12209	0.00310519
1	12157	0.00316247
1	12140	0.00320555
1	12206	0.0032407
1	12170	0.00321765
1	12172	0.00320382
1	12195	0.00324781
1	12153	0.00333424
1	12777	0.00330292
1	12796	0.00346613
1	12703	0.00323109
1	12708	0.00323839
1	12693	0.00320194
1	12728	0.00326235
1	12716	0.00327878
1	12716	0.00325739
1	12726	0.00328243
1	12686	0.00320789
1	12936	0.00330635
1	12955	0.00334591
1	12880	0.00332174
1	12867	0.00330882
1	12876	0.00326122
1	12887	0.00338321
1	12898	0.00327073
1	12898	0.00329941
1	12881	0.00334281
1	12866	0.00335437
