0	0	0.00234278
0	0	0.00244977
0	0	0.00235837
0	0	0.00232167
0	0	0.00237012
0	0	0.00233897
0	0	0.00230886
0	0	0.00232487
0	0	0.00230594
0	0	0.00230358
0	0	0.00232526
0	0	0.00230073
0	0	0.00236653
0	0	0.00234585
0	0	0.0023548
0	0	0.00238874
0	0	0.00238726
0	0	0.00234055
0	0	0.00233772
0	0	0.00235262
0	0	0.00230285
0	0	0.00230353
0	0	0.0022982
0	0	0.00227363
0	0	0.00229098
0	0	0.0022752
0	0	0.00232355
0	0	0.00228376
0	0	0.00240663
0	0	0.00234341
0	0	0.00242193
0	0	0.00227605
0	0	0.00233841
0	0	0.00226361
0	0	0.00228783
0	0	0.00230817
0	0	0.00225576
0	0	0.00234167
0	0	0.0022665
0	0	0.00227401
0	0	0.00227674
0	0	0.00228352
0	0	0.00228197
0	0	0.00242683
0	0	0.002329
0	0	0.00233931
0	0	0.0024059
0	0	0.00239861
0	0	0.00244852
0	0	0.00229125
0	0	0.00232858
0	0	0.00225152
0	0	0.00234217
0	0	0.00233313
0	0	0.00230293
0	0	0.00226455
0	0	0.0022972
0	0	0.00227287
0	0	0.00232537
0	0	0.00233345
0	0	0.00232794
0	0	0.00234868
0	0	0.00240606
0	0	0.00240461
0	0	0.00231189
0	0	0.00231009
0	0	0.00233439
0	0	0.00230705
0	0	0.00226829
0	0	0.00232315
0	0	0.00237477
0	0	0.00230528
0	0	0.00236031
0	0	0.00231786
0	0	0.00237963
0	0	0.00238549
0	0	0.00237318
0	0	0.00239435
0	0	0.00235588
0	0	0.00233291
0	0	0.00229464
0	0	0.00232455
0	0	0.00236068
0	0	0.00227093
0	0	0.0023742
0	0	0.00238754
0	0	0.00239726
0	0	0.00233574
0	0	0.0024083
0	0	0.00231863
0	0	0.00232841
0	0	0.00237883
0	0	0.00244314
0	0	0.00237751
0	0	0.00239048
0	0	0.00236502
0	0	0.00237363
0	0	0.00237464
0	0	0.00241059
0	0	0.00233344
0	0	0.0024343
0	0	0.00234435
0	0	0.00238528
0	0	0.00232118
0	0	0.00241777
0	0	0.00236906
0	0	0.00235707
0	0	0.00236287
0	0	0.00233847
0	0	0.00234122
0	0	0.00243107
0	0	0.00250157
0	0	0.00238607
0	0	0.00246334
0	0	0.00255972
0	0	0.00247435
0	0	0.00253086
0	0	0.00234973
0	0	0.00235729
0	0	0.0024541
0	0	0.00254417
0	0	0.00263938
0	0	0.00254496
0	0	0.00246496
0	0	0.00255076
0	0	0.00257579
0	0	0.00256276
0	0	0.00243641
0	0	0.0024244
0	0	0.00243426
0	0	0.00251956
0	0	0.00267593
0	0	0.00268557
0	0	0.00273534
0	0	0.00271241
0	0	0.00261904
0	0	0.00274248
0	0	0.00256398
0	0	0.00249024
0	0	0.00266716
0	0	0.00298795
0	0	0.00287366
0	0	0.00258243
0	0	0.00262843
0	0	0.00306699
0	0	0.00285219
0	0	0.00274669
0	0	0.00302944
0	0	0.00255729
0	0	0.00271361
1	22983	0.0067216
1	14055	0.00540601
1	19031	0.00631227
0	0	0.00277267
1	16069	0.00541105
1	11300	0.00720171
0	0	0.00283394
1	20288	0.00564035
1	18690	0.00594252
0	0	0.00357843
1	27500	0.00760872
1	17047	0.00605782
1	26842	0.00752699
1	28063	0.00770692
1	28670	0.00781144
1	27622	0.0078506
1	25614	0.00737142
1	23187	0.00610181
1	27595	0.00758634
1	29705	0.00808538
1	31111	0.00856182
1	30083	0.00865921
1	31562	0.0086062
1	32719	0.00884684
1	32782	0.0087334
1	31371	0.00873194
1	31078	0.00831614
1	27884	0.00803802
1	29959	0.0082156
1	33917	0.00878752
1	35336	0.00934118
1	33368	0.00891843
1	34929	0.009287
1	35413	0.0091685
1	34473	0.00907949
1	33378	0.0089865
1	34804	0.00904763
1	33427	0.00884945
1	35156	0.00909552
1	35244	0.0091326
1	37937	0.00976416
1	35398	0.00967271
1	36988	0.0098671
1	37009	0.00984682
1	35944	0.00938729
1	37450	0.00964091
1	37592	0.00958806
1	37198	0.00950265
1	37641	0.00969049
1	37305	0.00971617
1	39024	0.00997248
1	38093	0.00995267
1	38886	0.0100209
1	38351	0.00995951
1	38518	0.00986817
1	39147	0.0102359
1	38968	0.0100037
1	38654	0.00991389
1	39193	0.00992188
1	38845	0.0100189
1	40062	0.0104604
1	39607	0.01055
1	39955	0.0106755
1	40125	0.0108224
1	40243	0.0107449
1	40510	0.0104714
1	40228	0.0102962
1	39896	0.0103754
1	40385	0.010258
1	40077	0.0104373
1	45184	0.0115595
1	44913	0.0115555
1	44914	0.0115243
1	45120	0.0115884
1	45024	0.0115536
1	45197	0.0115707
1	44994	0.0116147
1	44928	0.0115528
1	45106	0.0114405
1	44804	0.0113971
1	49032	0.0135253
1	48710	0.0129938
1	48611	0.0131993
1	48973	0.0130481
1	48861	0.0125772
1	49102	0.0127927
1	48762	0.012506
1	48873	0.01257
1	48895	0.0124207
1	48634	0.0127603
1	51163	0.0132134
1	50909	0.0131029
1	50726	0.0132981
1	51070	0.013101
1	51037	0.0132299
1	51195	0.0133344
1	50884	0.01317
1	51051	0.0130608
1	50950	0.0130764
1	50751	0.0130647
1	51848	0.0132719
1	51606	0.0131732
1	51410	0.013211
1	51751	0.0137914
1	51738	0.0136676
1	51884	0.0143572
1	51621	0.014003
1	51742	0.0132709
1	51590	0.0132184
1	51462	0.013137
