0	0	0.00021662
0	0	0.000220348
0	0	0.000206544
0	0	0.000224828
0	0	0.000267232
0	0	0.000227077
0	0	0.000221911
0	0	0.000214208
0	0	0.000214544
0	0	0.000232853
0	0	0.000231554
0	0	0.000211573
0	0	0.000204701
0	0	0.000209253
0	0	0.00020807
0	0	0.000208261
0	0	0.000218874
0	0	0.000215592
0	0	0.000239144
0	0	0.000222124
0	0	0.000209913
0	0	0.000212267
0	0	0.000208356
0	0	0.000213393
0	0	0.000219213
0	0	0.000207451
0	0	0.000213278
0	0	0.000209563
0	0	0.000244603
0	0	0.000230189
0	0	0.000219525
0	0	0.000222805
0	0	0.000239206
0	0	0.000230509
0	0	0.000217236
0	0	0.000212132
0	0	0.000230871
0	0	0.000211512
0	0	0.00023833
0	0	0.00021551
0	0	0.000209914
0	0	0.000212004
0	0	0.000237343
0	0	0.000218332
0	0	0.000225525
0	0	0.000207713
0	0	0.000217955
0	0	0.000235889
0	0	0.000213237
0	0	0.000207133
0	0	0.000222091
0	0	0.000213457
0	0	0.000226713
0	0	0.000217079
0	0	0.000219198
0	0	0.000250968
0	0	0.000235555
0	0	0.00022432
0	0	0.00022728
0	0	0.000219711
0	0	0.000218762
0	0	0.000225785
0	0	0.0002245
0	0	0.000227159
0	0	0.000220597
0	0	0.000214334
0	0	0.00021307
0	0	0.000220409
0	0	0.000214039
0	0	0.00021091
0	0	0.000215003
0	0	0.000213739
0	0	0.000214435
0	0	0.000216649
0	0	0.000209982
0	0	0.000217722
0	0	0.000239424
0	0	0.000218076
0	0	0.000227484
0	0	0.000215227
0	0	0.000222951
0	0	0.000232471
0	0	0.000229682
0	0	0.000240162
0	0	0.000223442
0	0	0.000217583
0	0	0.000225074
0	0	0.000225972
0	0	0.000217232
0	0	0.000263226
0	0	0.000232649
0	0	0.00023056
0	0	0.000228384
0	0	0.000228994
0	0	0.000216413
0	0	0.000222987
0	0	0.00021546
0	0	0.000220278
0	0	0.000222854
0	0	0.000251519
0	0	0.000239404
0	0	0.000225262
0	0	0.000225411
0	0	0.000239261
0	0	0.00023829
0	0	0.000235816
0	0	0.00024105
0	0	0.000266433
0	0	0.000253293
0	0	0.000230024
0	0	0.000284138
0	0	0.000260847
0	0	0.000276962
0	0	0.000233313
0	0	0.000242841
0	0	0.000237415
0	0	0.000246213
0	0	0.000272711
0	0	0.000289118
0	0	0.000246679
1	660	0.000379229
0	0	0.000257311
0	0	0.000265216
0	0	0.000233255
0	0	0.000243327
0	0	0.000268594
0	0	0.000255436
0	0	0.000294623
0	0	0.00032835
0	0	0.000252298
1	673	0.000385667
0	0	0.000293025
0	0	0.000260723
0	0	0.000236702
0	0	0.000286443
0	0	0.000317056
0	0	0.000280721
0	0	0.000298552
0	0	0.000308675
1	1188	0.000404799
1	1258	0.000473733
0	0	0.000287341
0	0	0.000268524
0	0	0.00025473
0	0	0.000264279
0	0	0.000360396
1	765	0.000405493
0	0	0.000294924
1	1148	0.000523088
1	1209	0.000406245
1	1436	0.000522273
0	0	0.000309317
0	0	0.000277397
0	0	0.00026919
0	0	0.000257907
1	1711	0.000556812
1	1265	0.000468844
0	0	0.00029719
1	1443	0.000583797
1	1823	0.000576091
1	1575	0.000540789
1	1362	0.000511076
0	0	0.000287509
1	837	0.000474935
0	0	0.000257813
1	1796	0.00059284
1	1291	0.00047662
0	0	0.000315081
1	1587	0.000551484
1	1963	0.000634196
1	1875	0.000586611
1	2015	0.000599514
1	1330	0.000488347
1	1784	0.000537879
0	0	0.000275703
1	1894	0.000575619
1	1430	0.000510138
0	0	0.000303705
1	1703	0.000534807
1	2135	0.000614152
1	2059	0.000648712
1	2063	0.000586704
1	2045	0.000591486
1	2176	0.000629771
0	0	0.000299812
1	1973	0.000591756
1	1512	0.000567318
1	1810	0.000555628
1	1802	0.000556965
1	2243	0.000653744
1	2407	0.000665667
1	2135	0.000650992
1	2160	0.00065075
1	2214	0.000640422
1	1618	0.000644708
1	2140	0.000647012
1	1994	0.000627927
1	2212	0.000659751
1	2038	0.000603804
1	2285	0.000645474
1	2452	0.000692082
1	2267	0.000659718
1	2212	0.000644237
1	2343	0.000659507
1	2303	0.000678385
1	2307	0.000719544
1	2106	0.000637915
1	2260	0.00065017
1	2083	0.000618972
1	2316	0.000650868
1	2564	0.000722385
1	2386	0.000661683
1	2259	0.000656108
1	2471	0.000698079
1	2404	0.00073279
1	2360	0.000677095
1	2310	0.000710378
1	2401	0.000671752
1	2142	0.000631771
1	2431	0.000717753
1	2813	0.000771641
1	2788	0.00076447
1	2738	0.000773021
1	2772	0.000757582
1	2740	0.000763271
1	2787	0.000764986
1	2743	0.000789615
1	2766	0.000749628
1	2800	0.000750712
1	2754	0.000756681
1	3058	0.000825172
1	3027	0.000843465
1	3029	0.000834678
1	3022	0.000819437
1	3046	0.000867176
1	3029	0.000889905
1	3001	0.000877958
1	3039	0.000840781
1	3057	0.000827676
1	3048	0.00081701
1	3174	0.000852562
1	3174	0.000841315
1	3148	0.000841255
1	3167	0.000852092
1	3206	0.000878301
1	3160	0.000867877
1	3134	0.000907858
1	3167	0.000842248
1	3185	0.00085452
1	3186	0.000859313
1	3208	0.000875061
1	3217	0.00084391
1	3204	0.00086345
1	3211	0.000873915
1	3251	0.000868874
1	3198	0.000891237
1	3185	0.00087489
1	3209	0.000872797
1	3217	0.000893334
1	3234	0.000864725
